date,open,high,low,close,volume
2024-09-24,217.736228,218.956743,216.101230,217.319408,68834371
2024-09-25,217.161243,219.185336,213.903134,215.915616,67061318
2024-09-26,216.515723,218.159074,214.838671,216.481765,58791402
2024-09-27,217.404279,218.565014,214.997764,216.151811,61578978
2024-09-30,215.798223,219.171633,215.036496,218.400720,27073207
2024-10-01,218.026026,221.051983,210.980412,213.949795,46475422
2024-10-02,213.723353,215.433224,211.121439,212.824115,23334913
2024-10-03,211.354809,215.053710,209.298679,212.981752,24942666
2024-10-04,213.217942,232.341245,210.657737,229.584519,13914838
2024-10-07,230.657598,234.041406,223.952631,227.286992,67325287
2024-10-08,227.869070,230.774467,227.088712,229.986856,67734967
2024-10-09,228.772206,231.718332,227.589569,230.526626,16908870
2024-10-10,230.186092,233.552982,227.936468,231.292545,68015514
2024-10-11,230.992136,232.544960,225.943218,227.472380,41209695
2024-10-14,227.569465,233.265851,225.097448,230.759185,28844013
2024-10-15,230.713899,238.395955,227.537259,235.158124,49705213
2024-10-16,234.786302,235.910624,233.377375,234.500327,17334367
2024-10-17,233.036856,233.782440,230.667574,231.407947,26120393
2024-10-18,231.699313,232.167246,229.452747,229.917080,45042619
2024-10-21,229.888171,236.006703,228.442007,234.531330,62919554
2024-10-22,236.129446,238.591474,233.402069,235.861301,33998447
2024-10-23,235.391216,236.220932,234.851661,235.680713,36390521
2024-10-24,235.736410,239.239888,232.327264,235.829397,62165568
2024-10-25,235.649847,241.451753,233.522699,239.291730,32924351
2024-10-28,239.555957,242.550983,239.026114,242.015700,30674163
2024-10-29,241.917231,243.198336,239.280769,240.554658,33065443
2024-10-30,240.158268,244.022528,239.019971,242.871371,43267631
2024-10-31,242.530062,244.001310,242.011035,243.480251,66890718
2024-11-01,244.646435,247.973455,236.114747,239.370011,40679608
2024-11-04,239.148534,244.348256,237.471231,242.646420,37677763
2024-11-05,242.049862,244.831546,234.986891,237.718801,8443141
2024-11-06,238.086715,239.199552,236.590426,237.701462,22766979
2024-11-07,237.370263,239.893347,236.414586,238.931385,13140577
2024-11-08,238.890338,242.128910,236.398055,239.628922,39364593
2024-11-11,239.867971,243.416195,232.521769,236.012968,37797971
2024-11-12,234.960055,245.832984,231.635302,242.402912,38713797
2024-11-13,242.242022,249.482975,238.687320,245.874963,69938463
2024-11-14,246.661628,251.519080,245.032903,249.869175,66149228
2024-11-15,249.714465,250.302121,246.623763,247.205514,30099899
2024-11-18,248.931046,251.590888,245.715656,248.369498,29164834
2024-11-19,248.585118,252.874171,245.713635,249.986501,63377306
2024-11-20,249.806795,252.280521,246.643540,249.110369,29425678
2024-11-21,248.328165,251.045658,242.527598,245.210979,48840957
2024-11-22,244.277880,249.380092,242.154799,247.231341,22843877
2024-11-25,249.259828,252.484259,244.947284,248.157454,28584418
2024-11-26,248.402415,251.403428,240.945132,243.891650,43184251
2024-11-27,242.422083,244.392536,238.360662,240.313980,13459466
2024-11-28,240.818105,244.144800,232.009058,235.258958,56218060
2024-11-29,235.557910,239.607014,233.320021,237.352080,16421006
2024-12-02,236.976980,244.512354,235.985674,243.493787,34560431
2024-12-03,243.501816,258.164910,240.282493,254.796264,44920885
2024-12-04,255.700483,257.166808,253.208233,254.668641,51711364
2024-12-05,254.380044,254.808570,250.133039,250.555122,21880006
2024-12-06,250.809375,251.173117,246.308832,246.666565,29472512
2024-12-09,245.077424,247.241471,239.702416,241.837857,52057938
2024-12-10,241.699209,242.560144,240.967726,241.828271,36579196
2024-12-11,242.584519,252.440246,239.446659,249.216600,61892260
2024-12-12,250.248714,253.637549,243.398294,246.739610,68621918
2024-12-13,246.610904,251.522960,244.139431,249.027271,61015515
2024-12-16,248.711239,253.294964,247.138773,251.703580,32808410
2024-12-17,251.646094,252.935712,251.167645,252.455724,9785273
2024-12-18,252.437644,262.701144,250.443383,260.642069,25281740
2024-12-19,262.392845,266.050896,255.796947,259.413462,60376283
2024-12-20,259.821668,263.629778,256.871525,260.670003,51310282
2024-12-23,261.551059,263.479394,261.098410,263.024196,22644023
2024-12-24,262.549686,264.033277,261.457298,262.939268,38904070
2024-12-25,261.939565,263.805293,258.467087,260.321289,12479234
2024-12-26,260.834833,261.524894,259.277021,259.964780,52269475
2024-12-27,259.578070,265.326842,259.110421,264.849695,24549978
2024-12-30,264.581013,264.873083,264.127955,264.419846,14799089
2024-12-31,264.699720,271.918271,260.819969,267.990289,11545426
2025-01-01,268.083995,270.534595,265.404146,267.852631,20654051
2025-01-02,267.540238,278.718872,265.067376,276.166281,68168784
2025-01-03,275.786683,276.569161,274.074818,274.854651,48455879
2025-01-06,275.923579,286.176341,271.906967,282.070252,56853238
2025-01-07,282.340188,285.968714,280.614682,284.231648,12800017
2025-01-08,284.806179,288.301516,274.506737,277.917532,42812629
2025-01-09,279.503360,280.083808,274.593751,275.165189,38795780
2025-01-10,276.359912,282.276305,275.179568,281.075819,49971530
2025-01-13,280.199635,283.707443,275.787431,279.283773,26284419
2025-01-14,279.374953,284.792068,277.988805,283.386019,20864456
2025-01-15,284.488051,288.652266,283.172449,287.323552,40042252
2025-01-16,286.612101,290.096610,280.528950,283.981477,64792387
2025-01-17,283.502772,291.443459,279.261980,287.148138,63986962
2025-01-20,286.215855,287.468993,283.023051,284.267659,64798760
2025-01-21,283.967479,285.066662,283.449027,284.547152,28670376
2025-01-22,283.545728,289.544303,280.113479,286.081361,40935146
2025-01-23,285.501657,288.310572,279.971176,282.753050,50974569
2025-01-24,283.365575,283.870840,281.822839,282.326251,61460345
2025-01-27,281.740648,283.148539,280.623306,282.030049,43668701
2025-01-28,281.299542,281.912714,277.167518,277.773003,18347216
2025-01-29,278.337324,278.934395,271.195151,271.778152,49705665
2025-01-30,272.075999,274.178884,266.300309,268.374586,20821659
2025-01-31,268.286710,277.048165,264.497776,273.189984,46673784
2025-02-03,271.601933,282.285140,269.357659,279.971706,61238905
2025-02-04,280.582106,283.710786,279.792876,282.914994,65156273
2025-02-05,283.003147,285.240729,281.746256,283.979502,48485515
2025-02-06,284.128201,292.000828,280.217780,288.036616,67972431
2025-02-07,286.641499,287.062802,282.404924,282.820611,61074353
2025-02-10,282.128805,283.453359,276.317401,277.620790,26255389
2025-02-11,277.906199,278.813210,273.004133,273.898062,57599871
2025-02-12,272.151374,274.914431,267.216997,269.957783,33796115
2025-02-13,267.736061,268.515404,265.925759,266.702092,14140622
2025-02-14,266.365213,267.943221,261.388570,262.946323,58878602
2025-02-17,262.850460,264.261166,259.128431,260.526664,62916853
2025-02-18,260.309955,261.400889,254.189313,255.259079,26090880
2025-02-19,254.426895,257.114782,248.207979,250.858164,32793044
2025-02-20,249.716361,250.433813,244.939393,245.645148,60986852
2025-02-21,245.434590,249.109812,241.265277,244.932988,58739227
2025-02-24,245.813492,247.828950,242.202765,244.205035,67635796
2025-02-25,243.478418,251.412786,241.413564,249.298573,12806832
2025-02-26,250.184828,254.317809,248.074431,252.190494,55876871
2025-02-27,252.929737,254.755965,248.452342,250.259289,29363189
2025-02-28,251.393101,255.099885,247.037114,250.734182,52639594
2025-03-03,249.889484,260.443042,247.402624,257.876695,55094969
2025-03-04,256.831187,259.614137,256.514716,259.294631,55530455
2025-03-05,260.181245,263.557575,256.535748,259.908539,37341454
2025-03-06,260.464919,268.033128,257.630890,265.148142,64866312
2025-03-07,263.914385,271.816378,262.801130,270.674606,54168139
2025-03-10,272.197322,273.893157,270.688846,272.383648,18555313
2025-03-11,272.716958,276.949319,270.041596,274.258831,42708721
2025-03-12,274.986636,276.895876,269.074658,270.955913,27024007
2025-03-13,270.469497,273.083710,265.132410,267.720048,45456632
2025-03-14,268.256868,270.206198,263.761057,265.691747,11243621
2025-03-17,265.229055,269.978328,263.815938,268.547531,38549926
2025-03-18,269.175584,273.048264,264.491337,268.352170,24553495
2025-03-19,268.354012,271.489913,258.346330,261.400980,64569309
2025-03-20,261.925804,263.357090,260.650426,262.080957,63354962
2025-03-21,260.835259,267.443658,259.565173,266.147704,14596211
2025-03-24,267.075489,269.841101,259.563832,262.279783,15500041
2025-03-25,264.188271,266.588048,263.477039,265.872283,30452548
2025-03-26,264.227953,266.487358,263.948644,266.205958,11796510
2025-03-27,265.330186,268.267054,260.595603,263.512350,30197817
2025-03-28,264.488974,268.430266,257.271456,261.163189,36840234
2025-03-31,261.094921,263.011655,257.854194,259.761137,29177046
2025-04-01,259.588495,263.491087,256.848103,260.738555,15952563
2025-04-02,261.747947,266.552487,258.856890,263.640526,13302802
2025-04-03,265.053200,268.059630,257.605912,260.561392,8090372
2025-04-04,260.197047,265.371916,257.203996,262.354053,58638527
2025-04-07,262.672585,265.166356,259.217373,261.701929,43520709
2025-04-08,261.560229,268.507960,257.729046,264.631786,40544024
2025-04-09,264.536142,274.384190,261.415319,271.184930,49143733
2025-04-10,271.893716,274.496300,271.265312,273.863344,51698189
2025-04-11,274.845932,276.017572,269.242971,270.395640,31072194
2025-04-14,270.385846,272.674754,264.806263,267.067077,17939346
2025-04-15,267.619540,268.009095,262.177782,262.559971,60680914
2025-04-16,262.411905,265.309662,259.411549,262.308161,63592442
2025-04-17,261.889089,269.124645,259.931553,267.127950,37295927
2025-04-18,266.204047,271.977709,262.758938,268.502850,9339912
2025-04-21,267.946048,270.882850,267.512597,270.445356,39898551
2025-04-22,271.404196,278.525850,267.434981,274.511196,60175049
2025-04-23,275.008735,275.824034,272.309675,273.119373,55458808
2025-04-24,272.296793,274.322880,270.354413,272.379907,47923818
2025-04-25,271.937163,273.004343,270.011919,271.075718,54737662
2025-04-28,271.504727,274.452024,269.038402,271.981370,11710049
2025-04-29,271.027833,272.094638,269.773758,270.839823,37623015
2025-04-30,270.418205,276.946891,267.651305,274.141890,37904441
2025-05-01,273.593307,281.161262,271.321642,278.845983,49385926
2025-05-02,278.961691,282.761334,274.899171,278.695185,18119088
2025-05-05,278.312520,281.023816,276.302392,279.008660,18629130
2025-05-06,280.059569,282.505958,268.988324,271.358708,32061697
2025-05-07,272.111923,274.778490,270.569023,273.229255,50444670
2025-05-08,272.833884,276.769250,267.122967,271.032347,67512442
2025-05-09,269.646103,278.184848,266.574191,275.051357,67895323
2025-05-12,274.197090,275.109589,273.292356,274.204830,40605159
2025-05-13,274.631498,277.352261,268.378545,271.063963,18638910
2025-05-14,271.080223,278.836479,267.597193,275.299241,45305821
2025-05-15,276.055915,281.898314,272.663204,278.475862,36695956
2025-05-16,277.991682,280.148320,275.715214,277.870915,8853580
2025-05-19,277.718158,284.446027,274.451867,281.139498,67272763
2025-05-20,281.933741,284.762058,277.966381,280.783155,66729411
2025-05-21,281.095268,284.456958,276.456968,279.803206,33347479
2025-05-22,279.032569,287.124527,276.570781,284.613501,32881873
2025-05-23,284.907077,288.566270,280.731108,284.383578,41825867
2025-05-26,285.858398,289.373653,276.975080,280.423501,25272372
2025-05-27,280.245604,283.648669,273.041106,276.397442,11576780
2025-05-28,275.604478,279.543483,271.995941,275.930675,59220234
2025-05-29,274.707315,277.891017,274.060392,277.238134,43769107
2025-05-30,276.927890,279.976028,271.197116,274.215398,39125867
2025-06-02,274.115663,278.135342,270.979790,274.989473,33532759
2025-06-03,275.772821,281.549741,272.356719,278.104753,13238806
2025-06-04,278.726623,283.272401,275.322297,279.854301,62288017
2025-06-05,279.105411,285.617091,277.192310,283.672684,40357034
2025-06-06,283.188417,286.317114,281.714921,284.835050,45540526
2025-06-09,284.387029,286.295020,280.166862,282.059236,14657855
2025-06-10,282.112758,287.862731,279.746606,285.468434,18060398
2025-06-11,287.170128,289.405984,280.190891,282.389526,18389270
2025-06-12,282.586546,286.683529,279.998528,284.081817,14886430
2025-06-13,282.782716,290.123605,278.615175,285.909976,48333317
2025-06-16,286.566458,287.764358,283.492985,284.683011,24128460
2025-06-17,283.738593,288.907587,280.325312,285.473438,19353801
2025-06-18,286.514103,287.515186,280.341052,281.324000,27206201
2025-06-19,282.056266,285.485865,277.606059,281.023095,59472541
2025-06-20,280.817459,284.198871,279.473416,282.845124,41284218
2025-06-23,283.745181,284.944578,282.094739,283.292222,13778623
2025-06-24,283.429544,287.429506,275.795701,279.743644,9536384
2025-06-25,278.883752,281.691863,278.209897,281.012864,23240871
2025-06-26,281.642214,285.634044,276.619731,280.596743,32441508
2025-06-27,280.513299,281.663500,277.927945,279.072237,33648677
2025-06-30,279.935655,282.387659,274.860119,277.288941,20189261
2025-07-01,277.172478,280.241262,274.118297,277.186922,65895066
2025-07-02,276.804216,280.435549,265.023120,268.546117,53360364
2025-07-03,269.125708,272.587449,263.851247,267.289368,46678726
2025-07-04,266.642094,268.600907,264.825343,266.783194,37382880
2025-07-07,266.846316,270.435903,265.806243,269.385931,16458299
2025-07-08,268.602319,272.588202,263.905050,267.880217,16813177
2025-07-09,267.552632,270.248008,261.978243,264.644321,18601246
2025-07-10,264.211377,266.662949,263.366603,265.813054,36921558
2025-07-11,266.302343,268.678610,256.292017,258.599551,30076983
2025-07-14,257.479967,261.256378,251.743427,255.490661,44530762
2025-07-15,255.764104,258.681676,253.281035,256.194429,11621793
2025-07-16,255.917747,258.954614,251.934216,254.959714,16540535
2025-07-17,254.882372,258.805871,253.479434,257.389135,34687886
2025-07-18,257.828580,258.715595,255.450089,256.331955,57190117
2025-07-21,256.045278,259.396917,251.437464,254.772442,43643873
2025-07-22,254.175811,261.607777,250.590994,257.969456,18335997
2025-07-23,257.629965,257.956088,252.502101,252.822138,64162840
2025-07-24,252.453513,256.769293,250.609767,254.907624,55746442
2025-07-25,255.164691,257.273173,251.267771,253.361352,30070493
2025-07-28,253.063000,258.732516,249.297463,254.939063,33669196
2025-07-29,254.699687,259.737431,252.544802,257.558360,53481445
2025-07-30,257.616760,259.301959,253.008998,254.674953,9242405
2025-07-31,254.296575,255.357564,253.326644,254.387287,40454371
2025-08-01,255.150816,256.380433,251.825706,253.045176,11303113
2025-08-04,252.359106,256.418945,249.806799,253.851543,33520743
2025-08-05,254.182384,255.406219,244.302694,245.484651,37292509
2025-08-06,245.268355,246.035914,242.730782,243.492784,20146762
2025-08-07,241.919931,245.353718,241.465181,244.893379,41076871
2025-08-08,245.714266,247.025812,245.073647,246.383449,21919197
2025-08-11,245.209488,256.948753,244.768766,256.487760,64917902
2025-08-12,255.795370,258.450359,253.050608,255.704655,20993818
2025-08-13,256.319126,257.607140,254.171724,255.455398,42774427
2025-08-14,254.943778,258.438939,251.679229,255.171475,13553975
2025-08-15,255.098707,256.803006,252.849942,254.550580,35542464
2025-08-18,255.061346,258.650937,248.918157,252.471297,45931188
2025-08-19,252.221141,257.021363,249.261619,254.040493,51737861
2025-08-20,253.806729,259.335363,253.302286,258.820954,25112363
2025-08-21,258.659225,261.418029,252.231883,254.951137,40302688
2025-08-22,253.393912,260.472033,251.561155,258.601610,8330072
2025-08-25,260.208659,262.452116,256.112648,258.339994,36251359
2025-08-26,257.434592,260.480633,254.004757,257.046202,57112509
2025-08-27,258.130714,261.402863,249.323877,252.524966,32326207
2025-08-28,251.483853,256.306849,248.126546,252.930233,27190815
2025-08-29,253.136508,254.300343,248.511403,249.659251,31531599
2025-09-01,250.237081,253.239636,246.088340,249.076975,48855990
2025-09-02,249.262568,255.305871,245.532356,251.541554,20541579
2025-09-03,251.774213,257.694880,249.316990,255.204181,13768823
2025-09-04,255.467918,258.244223,231.666549,234.211853,11194557
2025-09-05,234.386513,237.808198,229.607169,233.008741,29517423
2025-09-08,232.769543,234.330436,231.855369,233.413731,30322315
2025-09-09,233.409081,235.414752,223.358680,225.294624,44029710
2025-09-10,226.015412,228.281048,221.493947,223.736741,62306532
2025-09-11,222.426463,223.886914,220.647953,222.106301,19215699
2025-09-12,221.302827,221.616733,220.386018,220.699068,64596911
2025-09-15,220.123993,222.610793,218.254436,220.736037,55147668
2025-09-16,221.954792,223.110517,218.388423,219.531530,68178441
2025-09-17,217.620683,220.481576,215.989775,218.841519,56842304
2025-09-18,218.340546,219.710512,217.094365,218.463629,28611314
2025-09-19,218.464125,224.227203,216.582675,222.312610,51769155
2025-09-22,222.097437,227.727107,218.825991,224.421429,41777093
2025-09-23,224.538202,225.799697,221.476909,222.728236,36843775
2025-09-24,222.187630,224.722204,221.782643,224.313343,54720366
2025-09-25,224.209748,224.557842,221.991205,222.336390,54671960
2025-09-26,222.025212,223.134495,219.329011,220.430326,68902886
2025-09-29,220.217300,220.924387,216.415242,217.112360,29964304
2025-09-30,216.022683,220.640476,214.260737,218.855425,65367840
2025-10-01,219.191777,225.104871,218.932233,224.838640,67025869
2025-10-02,225.507977,228.837687,222.638673,225.962599,38604510
2025-10-03,224.925129,228.561885,223.454078,227.076761,18469401
2025-10-06,227.748622,228.630030,224.412595,225.284466,45855820
2025-10-07,225.435636,226.485276,221.592780,222.629353,9076653
2025-10-08,224.314213,227.708453,221.539110,224.925784,54536684
2025-10-09,224.468577,226.788867,220.683002,222.987988,20948464
2025-10-10,222.580678,224.848115,221.151313,223.413403,52753163
2025-10-13,223.483787,227.471655,221.088744,225.059723,24933929
2025-10-14,225.485974,227.131184,224.359497,226.002127,9865025
2025-10-15,226.540921,228.308611,223.761979,225.521716,44460448
2025-10-16,226.205346,227.506355,220.725724,222.002561,48491218
2025-10-17,221.140354,224.038626,217.432989,220.320517,32117883
2025-10-20,220.279744,223.776679,218.128548,221.612468,8407288
2025-10-21,222.302786,223.799121,220.111819,221.603446,61399012
2025-10-22,221.371355,226.925673,218.103794,223.624849,18739059
2025-10-23,224.218144,227.458434,219.133383,222.346627,21066064
2025-10-24,222.320628,223.837329,215.336885,216.816034,63374821
2025-10-27,216.635411,219.870186,213.171872,216.403179,10584073
2025-10-28,216.429705,217.819144,215.390042,216.777810,51466033
2025-10-29,216.162724,226.421806,215.327852,225.550675,66632633
2025-10-30,226.468672,228.627510,225.541687,227.695503,29477662
2025-10-31,227.699292,232.421983,226.648485,231.354310,25379404
2025-11-03,231.722223,235.041819,225.014479,228.284832,47101261
2025-11-04,228.035703,230.742508,226.200201,228.900049,12285963
2025-11-05,227.711872,230.357209,227.253156,229.894097,21671850
2025-11-06,229.437261,232.865640,227.467598,230.883561,20018663
2025-11-07,229.854446,231.471336,223.582978,225.166893,44210071
2025-11-10,225.650881,229.591963,223.271759,227.196544,27374351
2025-11-11,226.737416,231.557522,225.494961,230.295570,62814283
2025-11-12,230.155113,242.311085,226.733545,238.761570,36219738
2025-11-13,237.265758,241.617576,235.323136,239.655388,39034362
2025-11-14,240.486720,243.017536,234.564705,237.059454,40579075
2025-11-17,236.520865,238.030742,234.506164,236.012798,62136355
2025-11-18,235.326949,238.718197,233.104806,236.485118,33253568
2025-11-19,236.229168,238.004205,234.216224,235.989460,35644583
2025-11-20,236.192552,238.164210,233.239802,235.203201,48561259
2025-11-21,234.727419,235.124604,232.378600,232.772477,66312326
2025-11-24,232.479447,236.345969,229.524315,233.379397,63519296
2025-11-25,233.381290,234.582451,229.471393,230.658541,39479388
2025-11-26,229.740494,230.761431,228.600810,229.621217,55041813
2025-11-27,230.098148,231.325114,225.617309,226.826832,15056572
2025-11-28,226.161746,228.946235,223.607804,226.389718,61849717
2025-12-01,225.678317,231.658641,224.848271,230.809721,54656176
2025-12-02,230.322976,233.236016,225.209079,228.093926,23157536
2025-12-03,229.120247,232.018733,228.237322,231.128070,60544194
2025-12-04,230.889057,233.574163,225.894099,228.552027,15182644
2025-12-05,227.927783,239.458180,225.499982,236.934443,27353648
2025-12-08,236.302200,239.052248,235.141416,237.883694,13432373
2025-12-09,237.809597,240.433308,235.443429,238.064603,36001730
2025-12-10,238.524023,239.413609,236.789766,237.676190,21113538
2025-12-11,237.204788,239.647369,235.737771,238.174356,10284137
2025-12-12,238.012375,238.798061,236.267194,237.049702,33364770
2025-12-15,237.279248,245.700397,233.732639,242.082002,42833216
2025-12-16,241.874867,244.434257,237.536130,240.076491,11245587
2025-12-17,239.419810,239.675623,238.796129,239.051549,31872996
2025-12-18,240.210589,247.675998,236.905155,244.314097,50914066
2025-12-19,243.024742,245.495643,240.299021,242.767304,38759781
2025-12-22,242.663714,249.724980,241.252322,248.280916,54556703
2025-12-23,247.849507,250.066078,244.477829,246.683976,43252735
2025-12-24,247.092171,247.851364,240.646455,241.388122,53809355
2025-12-25,241.061251,242.282780,238.906853,240.123631,40707133
2025-12-26,238.781952,246.173993,235.375882,242.711865,27930625
2025-12-29,241.645795,246.438104,239.888020,244.658415,55570317
2025-12-30,243.576482,245.555216,241.859554,243.836455,50929661
2025-12-31,243.958716,244.733232,239.637139,240.400358,42121449
